year	source	source_id	source_name
2018	US_CENSUS_ACS1	DP02PR_0102E	Estimate!!YEAR OF ENTRY!!Population born outside Puerto Rico!!Foreign born!!Entered before 2010
2018	US_CENSUS_ACS1	DP02PR_0102PE	Percent Estimate!!YEAR OF ENTRY!!Population born outside Puerto Rico!!Foreign born!!Entered before 2010
2018	US_CENSUS_ACS1	DP02PR_0103E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea
2018	US_CENSUS_ACS1	DP02PR_0103PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea
2018	US_CENSUS_ACS1	DP02PR_0104E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe
2018	US_CENSUS_ACS1	DP02PR_0104PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe
2018	US_CENSUS_ACS1	DP02PR_0105E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia
2018	US_CENSUS_ACS1	DP02PR_0105PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia
2018	US_CENSUS_ACS1	DP02PR_0106E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa
2018	US_CENSUS_ACS1	DP02PR_0106PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa
2018	US_CENSUS_ACS1	DP02PR_0107E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania
2018	US_CENSUS_ACS1	DP02PR_0107PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania
2018	US_CENSUS_ACS1	DP02PR_0108E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America
2018	US_CENSUS_ACS1	DP02PR_0108PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America
2018	US_CENSUS_ACS1	DP02PR_0109E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America
2018	US_CENSUS_ACS1	DP02PR_0109PE	Percent Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America
2018	US_CENSUS_ACS1	DP02PR_0110E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over
2018	US_CENSUS_ACS1	DP02PR_0110PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over
2018	US_CENSUS_ACS1	DP02PR_0111E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only
2018	US_CENSUS_ACS1	DP02PR_0111PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only
2018	US_CENSUS_ACS1	DP02PR_0112E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English
2018	US_CENSUS_ACS1	DP02PR_0112PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English
2018	US_CENSUS_ACS1	DP02PR_0113E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0113PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0114E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish
2018	US_CENSUS_ACS1	DP02PR_0114PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish
2018	US_CENSUS_ACS1	DP02PR_0115E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0115PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0116E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages
2018	US_CENSUS_ACS1	DP02PR_0116PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages
2018	US_CENSUS_ACS1	DP02PR_0117E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0117PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0118E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages
2018	US_CENSUS_ACS1	DP02PR_0118PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages
2018	US_CENSUS_ACS1	DP02PR_0119E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0119PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0120E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages
2018	US_CENSUS_ACS1	DP02PR_0120PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages
2018	US_CENSUS_ACS1	DP02PR_0121E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0121PE	Percent Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well"
2018	US_CENSUS_ACS1	DP02PR_0122E	Estimate!!ANCESTRY!!Total population
2018	US_CENSUS_ACS1	DP02PR_0122PE	Percent Estimate!!ANCESTRY!!Total population
2018	US_CENSUS_ACS1	DP02PR_0123E	Estimate!!ANCESTRY!!Total population!!American
2018	US_CENSUS_ACS1	DP02PR_0123PE	Percent Estimate!!ANCESTRY!!Total population!!American
2018	US_CENSUS_ACS1	DP02PR_0124E	Estimate!!ANCESTRY!!Total population!!Arab
2018	US_CENSUS_ACS1	DP02PR_0124PE	Percent Estimate!!ANCESTRY!!Total population!!Arab
2018	US_CENSUS_ACS1	DP02PR_0125E	Estimate!!ANCESTRY!!Total population!!Czech
2018	US_CENSUS_ACS1	DP02PR_0125PE	Percent Estimate!!ANCESTRY!!Total population!!Czech
2018	US_CENSUS_ACS1	DP02PR_0126E	Estimate!!ANCESTRY!!Total population!!Danish
2018	US_CENSUS_ACS1	DP02PR_0126PE	Percent Estimate!!ANCESTRY!!Total population!!Danish
2018	US_CENSUS_ACS1	DP02PR_0127E	Estimate!!ANCESTRY!!Total population!!Dutch
2018	US_CENSUS_ACS1	DP02PR_0127PE	Percent Estimate!!ANCESTRY!!Total population!!Dutch
2018	US_CENSUS_ACS1	DP02PR_0128E	Estimate!!ANCESTRY!!Total population!!English
2018	US_CENSUS_ACS1	DP02PR_0128PE	Percent Estimate!!ANCESTRY!!Total population!!English
2018	US_CENSUS_ACS1	DP02PR_0129E	Estimate!!ANCESTRY!!Total population!!French (except Basque)
2018	US_CENSUS_ACS1	DP02PR_0129PE	Percent Estimate!!ANCESTRY!!Total population!!French (except Basque)
2018	US_CENSUS_ACS1	DP02PR_0130E	Estimate!!ANCESTRY!!Total population!!French Canadian
2018	US_CENSUS_ACS1	DP02PR_0130PE	Percent Estimate!!ANCESTRY!!Total population!!French Canadian
2018	US_CENSUS_ACS1	DP02PR_0131E	Estimate!!ANCESTRY!!Total population!!German
2018	US_CENSUS_ACS1	DP02PR_0131PE	Percent Estimate!!ANCESTRY!!Total population!!German
2018	US_CENSUS_ACS1	DP02PR_0132E	Estimate!!ANCESTRY!!Total population!!Greek
2018	US_CENSUS_ACS1	DP02PR_0132PE	Percent Estimate!!ANCESTRY!!Total population!!Greek
2018	US_CENSUS_ACS1	DP02PR_0133E	Estimate!!ANCESTRY!!Total population!!Hungarian
2018	US_CENSUS_ACS1	DP02PR_0133PE	Percent Estimate!!ANCESTRY!!Total population!!Hungarian
2018	US_CENSUS_ACS1	DP02PR_0134E	Estimate!!ANCESTRY!!Total population!!Irish
2018	US_CENSUS_ACS1	DP02PR_0134PE	Percent Estimate!!ANCESTRY!!Total population!!Irish
2018	US_CENSUS_ACS1	DP02PR_0135E	Estimate!!ANCESTRY!!Total population!!Italian
2018	US_CENSUS_ACS1	DP02PR_0135PE	Percent Estimate!!ANCESTRY!!Total population!!Italian
2018	US_CENSUS_ACS1	DP02PR_0136E	Estimate!!ANCESTRY!!Total population!!Lithuanian
2018	US_CENSUS_ACS1	DP02PR_0136PE	Percent Estimate!!ANCESTRY!!Total population!!Lithuanian
2018	US_CENSUS_ACS1	DP02PR_0137E	Estimate!!ANCESTRY!!Total population!!Norwegian
2018	US_CENSUS_ACS1	DP02PR_0137PE	Percent Estimate!!ANCESTRY!!Total population!!Norwegian
2018	US_CENSUS_ACS1	DP02PR_0138E	Estimate!!ANCESTRY!!Total population!!Polish
2018	US_CENSUS_ACS1	DP02PR_0138PE	Percent Estimate!!ANCESTRY!!Total population!!Polish
2018	US_CENSUS_ACS1	DP02PR_0139E	Estimate!!ANCESTRY!!Total population!!Portuguese
2018	US_CENSUS_ACS1	DP02PR_0139PE	Percent Estimate!!ANCESTRY!!Total population!!Portuguese
2018	US_CENSUS_ACS1	DP02PR_0140E	Estimate!!ANCESTRY!!Total population!!Russian
2018	US_CENSUS_ACS1	DP02PR_0140PE	Percent Estimate!!ANCESTRY!!Total population!!Russian
2018	US_CENSUS_ACS1	DP02PR_0141E	Estimate!!ANCESTRY!!Total population!!Scotch-Irish
2018	US_CENSUS_ACS1	DP02PR_0141PE	Percent Estimate!!ANCESTRY!!Total population!!Scotch-Irish
2018	US_CENSUS_ACS1	DP02PR_0142E	Estimate!!ANCESTRY!!Total population!!Scottish
2018	US_CENSUS_ACS1	DP02PR_0142PE	Percent Estimate!!ANCESTRY!!Total population!!Scottish
2018	US_CENSUS_ACS1	DP02PR_0143E	Estimate!!ANCESTRY!!Total population!!Slovak
2018	US_CENSUS_ACS1	DP02PR_0143PE	Percent Estimate!!ANCESTRY!!Total population!!Slovak
2018	US_CENSUS_ACS1	DP02PR_0144E	Estimate!!ANCESTRY!!Total population!!Subsaharan African
2018	US_CENSUS_ACS1	DP02PR_0144PE	Percent Estimate!!ANCESTRY!!Total population!!Subsaharan African
2018	US_CENSUS_ACS1	DP02PR_0145E	Estimate!!ANCESTRY!!Total population!!Swedish
2018	US_CENSUS_ACS1	DP02PR_0145PE	Percent Estimate!!ANCESTRY!!Total population!!Swedish
2018	US_CENSUS_ACS1	DP02PR_0146E	Estimate!!ANCESTRY!!Total population!!Swiss
2018	US_CENSUS_ACS1	DP02PR_0146PE	Percent Estimate!!ANCESTRY!!Total population!!Swiss
2018	US_CENSUS_ACS1	DP02PR_0147E	Estimate!!ANCESTRY!!Total population!!Ukrainian
2018	US_CENSUS_ACS1	DP02PR_0147PE	Percent Estimate!!ANCESTRY!!Total population!!Ukrainian
2018	US_CENSUS_ACS1	DP02PR_0148E	Estimate!!ANCESTRY!!Total population!!Welsh
2018	US_CENSUS_ACS1	DP02PR_0148PE	Percent Estimate!!ANCESTRY!!Total population!!Welsh
2018	US_CENSUS_ACS1	DP02PR_0149E	Estimate!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)
2018	US_CENSUS_ACS1	DP02PR_0149PE	Percent Estimate!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)
2018	US_CENSUS_ACS1	DP02PR_0150E	Estimate!!COMPUTERS AND INTERNET USE!!Total households
2018	US_CENSUS_ACS1	DP02PR_0150PE	Percent Estimate!!COMPUTERS AND INTERNET USE!!Total households
2018	US_CENSUS_ACS1	DP02PR_0151E	Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a computer
2018	US_CENSUS_ACS1	DP02PR_0151PE	Percent Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a computer
2018	US_CENSUS_ACS1	DP02PR_0152E	Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription
2018	US_CENSUS_ACS1	DP02PR_0152PE	Percent Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription
2018	US_CENSUS_ACS1	DP02_0001E	Estimate!!HOUSEHOLDS BY TYPE!!Total households
2018	US_CENSUS_ACS1	DP02_0001PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households
2018	US_CENSUS_ACS1	DP02_0002E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)
2018	US_CENSUS_ACS1	DP02_0002PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)
2018	US_CENSUS_ACS1	DP02_0003E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0003PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0004E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family
2018	US_CENSUS_ACS1	DP02_0004PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family
2018	US_CENSUS_ACS1	DP02_0005E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0005PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0006E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family
2018	US_CENSUS_ACS1	DP02_0006PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family
2018	US_CENSUS_ACS1	DP02_0007E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0007PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0008E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family
2018	US_CENSUS_ACS1	DP02_0008PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family
2018	US_CENSUS_ACS1	DP02_0009E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0009PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years
2018	US_CENSUS_ACS1	DP02_0010E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households
2018	US_CENSUS_ACS1	DP02_0010PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households
2018	US_CENSUS_ACS1	DP02_0011E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone
2018	US_CENSUS_ACS1	DP02_0011PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone
2018	US_CENSUS_ACS1	DP02_0012E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over
2018	US_CENSUS_ACS1	DP02_0012PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over
2018	US_CENSUS_ACS1	DP02_0013E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years
2018	US_CENSUS_ACS1	DP02_0013PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years
2018	US_CENSUS_ACS1	DP02_0014E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over
2018	US_CENSUS_ACS1	DP02_0014PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over
2018	US_CENSUS_ACS1	DP02_0015E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size
2018	US_CENSUS_ACS1	DP02_0015PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average household size
2018	US_CENSUS_ACS1	DP02_0016E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size
2018	US_CENSUS_ACS1	DP02_0016PE	Percent Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Average family size
2018	US_CENSUS_ACS1	DP02_0017E	Estimate!!RELATIONSHIP!!Population in households
2018	US_CENSUS_ACS1	DP02_0017PE	Percent Estimate!!RELATIONSHIP!!Population in households
2018	US_CENSUS_ACS1	DP02_0018E	Estimate!!RELATIONSHIP!!Population in households!!Householder
2018	US_CENSUS_ACS1	DP02_0018PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Householder
2018	US_CENSUS_ACS1	DP02_0019E	Estimate!!RELATIONSHIP!!Population in households!!Spouse
2018	US_CENSUS_ACS1	DP02_0019PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Spouse
2018	US_CENSUS_ACS1	DP02_0020E	Estimate!!RELATIONSHIP!!Population in households!!Child
2018	US_CENSUS_ACS1	DP02_0020PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Child
2018	US_CENSUS_ACS1	DP02_0021E	Estimate!!RELATIONSHIP!!Population in households!!Other relatives
2018	US_CENSUS_ACS1	DP02_0021PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Other relatives
2018	US_CENSUS_ACS1	DP02_0022E	Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives
2018	US_CENSUS_ACS1	DP02_0022PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives
2018	US_CENSUS_ACS1	DP02_0023E	Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
2018	US_CENSUS_ACS1	DP02_0023PE	Percent Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
2018	US_CENSUS_ACS1	DP02_0024E	Estimate!!MARITAL STATUS!!Males 15 years and over
2018	US_CENSUS_ACS1	DP02_0024PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over
2018	US_CENSUS_ACS1	DP02_0025E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married
2018	US_CENSUS_ACS1	DP02_0025PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married
2018	US_CENSUS_ACS1	DP02_0026E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated
2018	US_CENSUS_ACS1	DP02_0026PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated
2018	US_CENSUS_ACS1	DP02_0027E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated
2018	US_CENSUS_ACS1	DP02_0027PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated
2018	US_CENSUS_ACS1	DP02_0028E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed
2018	US_CENSUS_ACS1	DP02_0028PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed
2018	US_CENSUS_ACS1	DP02_0029E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced
2018	US_CENSUS_ACS1	DP02_0029PE	Percent Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced
2018	US_CENSUS_ACS1	DP02_0030E	Estimate!!MARITAL STATUS!!Females 15 years and over
2018	US_CENSUS_ACS1	DP02_0030PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over
2018	US_CENSUS_ACS1	DP02_0031E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married
2018	US_CENSUS_ACS1	DP02_0031PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married
2018	US_CENSUS_ACS1	DP02_0032E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated
2018	US_CENSUS_ACS1	DP02_0032PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated
2018	US_CENSUS_ACS1	DP02_0033E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated
2018	US_CENSUS_ACS1	DP02_0033PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated
2018	US_CENSUS_ACS1	DP02_0034E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed
2018	US_CENSUS_ACS1	DP02_0034PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed
2018	US_CENSUS_ACS1	DP02_0035E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
2018	US_CENSUS_ACS1	DP02_0035PE	Percent Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
2018	US_CENSUS_ACS1	DP02_0036E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months
2018	US_CENSUS_ACS1	DP02_0036PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months
2018	US_CENSUS_ACS1	DP02_0037E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)
2018	US_CENSUS_ACS1	DP02_0037PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)
2018	US_CENSUS_ACS1	DP02_0038E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women
2018	US_CENSUS_ACS1	DP02_0038PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women
2018	US_CENSUS_ACS1	DP02_0039E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old
2018	US_CENSUS_ACS1	DP02_0039PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old
2018	US_CENSUS_ACS1	DP02_0040E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old
2018	US_CENSUS_ACS1	DP02_0040PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old
2018	US_CENSUS_ACS1	DP02_0041E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old
2018	US_CENSUS_ACS1	DP02_0041PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old
2018	US_CENSUS_ACS1	DP02_0042E	Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old
2018	US_CENSUS_ACS1	DP02_0042PE	Percent Estimate!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old
2018	US_CENSUS_ACS1	DP02_0043E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years
2018	US_CENSUS_ACS1	DP02_0043PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years
2018	US_CENSUS_ACS1	DP02_0044E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren
2018	US_CENSUS_ACS1	DP02_0044PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren
2018	US_CENSUS_ACS1	DP02_0045E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year
2018	US_CENSUS_ACS1	DP02_0045PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year
2018	US_CENSUS_ACS1	DP02_0046E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years
2018	US_CENSUS_ACS1	DP02_0046PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years
2018	US_CENSUS_ACS1	DP02_0047E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years
2018	US_CENSUS_ACS1	DP02_0047PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years
2018	US_CENSUS_ACS1	DP02_0048E	Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years
2018	US_CENSUS_ACS1	DP02_0048PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years
2018	US_CENSUS_ACS1	DP02_0049E	Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years
2018	US_CENSUS_ACS1	DP02_0049PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years
2018	US_CENSUS_ACS1	DP02_0050E	Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female
2018	US_CENSUS_ACS1	DP02_0050PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female
2018	US_CENSUS_ACS1	DP02_0051E	Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married
2018	US_CENSUS_ACS1	DP02_0051PE	Percent Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married
2018	US_CENSUS_ACS1	DP02_0052E	Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school
2018	US_CENSUS_ACS1	DP02_0052PE	Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school
2018	US_CENSUS_ACS1	DP02_0053E	Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool
2018	US_CENSUS_ACS1	DP02_0053PE	Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool
2018	US_CENSUS_ACS1	DP02_0054E	Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten
2018	US_CENSUS_ACS1	DP02_0054PE	Percent Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten
